user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,ROI,month,hour,channel
254,2025-12-16 14:30:00 UTC,Mobile,UK,45-54,Female,A9002,Image,Travel,Young Adults,0.05050023742,0.1144,Ignored,31,1.09,0.53,2025-12,14,Programmatic Display
237,2025-12-25 14:38:00 UTC,Tablet,Germany,25-34,Female,A9397,Image,Travel,Tech Enthusiasts,0.067793908,0.1461,Commented,26,0.44,2.25,2025-12,14,Programmatic Display
963,2025-04-04 14:27:00 UTC,Mobile,USA,45-54,Female,A2088,Image,Electronics,Family Oriented,0.05829221007,0.0254,Ignored,14,0.99,0.15,2025-04,14,Programmatic Display
267,2025-05-08 14:04:00 UTC,Mobile,India,18-24,Female,A6061,Image,Health,Tech Enthusiasts,0.03801104455,0.1418,Commented,34,0.94,0.57,2025-05,14,Programmatic Display
242,2025-12-02 14:01:00 UTC,Mobile,India,25-34,Female,A3092,Image,Fashion,Young Adults,0.083285306,0.0919,Shared,34,0.97,0.79,2025-12,14,Programmatic Display
889,2025-03-31 14:41:00 UTC,Mobile,Germany,25-34,Female,A3620,Image,Fashion,Tech Enthusiasts,0.02660141122,0.1147,Ignored,36,0.1,3.05,2025-03,14,Programmatic Display
664,2025-07-01 14:41:00 UTC,Mobile,India,55+,Male,A9687,Image,Health,Travel Lovers,0.04417616741,0.1161,Liked,51,0.96,0.53,2025-07,14,Programmatic Display
804,2025-03-13 14:25:00 UTC,Tablet,USA,25-34,Male,A4729,Image,Travel,Family Oriented,0.049600616,0.112,Liked,59,0.87,0.64,2025-03,14,Programmatic Display
986,2025-12-19 14:32:00 UTC,Mobile,Canada,25-34,Male,A6203,Image,Electronics,Young Adults,0.063917789,0.0533,Ignored,33,0.15,2.27,2025-12,14,Programmatic Display
966,2025-06-08 14:10:00 UTC,Desktop,USA,25-34,Female,A1914,Text,Fashion,Tech Enthusiasts,0.01549948688,0.1271,Shared,57,0.51,0.39,2025-06,14,Paid Search
554,2025-02-28 14:29:00 UTC,Desktop,UK,55+,Male,A7039,Text,Health,Family Oriented,0.079189344,0.0969,Ignored,15,1.43,0.54,2025-02,14,Paid Search
817,2025-06-04 14:47:00 UTC,Mobile,India,18-24,Female,A2435,Text,Travel,Tech Enthusiasts,0.096245446,0.0236,Ignored,60,0.21,1.08,2025-06,14,Paid Search
522,2025-10-28 14:20:00 UTC,Desktop,India,55+,Female,A4808,Text,Automotive,Young Adults,0.091397941,0.1062,Ignored,48,1.36,0.71,2025-10,14,Paid Search
938,2025-02-28 14:09:00 UTC,Tablet,Germany,45-54,Female,A2721,Text,Electronics,Fitness Lovers,0.120549198,0.1094,Liked,32,0.72,1.83,2025-02,14,Paid Search
574,2025-01-26 14:32:00 UTC,Desktop,Canada,25-34,Male,A1910,Text,Automotive,Tech Enthusiasts,0.02017097124,0.0646,Ignored,53,1.29,0.1,2025-01,14,Paid Search
892,2025-12-06 14:03:00 UTC,Mobile,Canada,45-54,Male,A7058,Text,Fashion,Tech Enthusiasts,0.064424166,0.014,Liked,26,0.66,0.14,2025-12,14,Paid Search
888,2025-11-15 14:05:00 UTC,Desktop,Canada,45-54,Female,A7744,Text,Travel,Family Oriented,0.085905063,0.0328,Ignored,47,0.9,0.31,2025-11,14,Paid Search
151,2025-06-05 14:20:00 UTC,Mobile,Canada,55+,Female,A8153,Text,Health,Travel Lovers,0.02027653884,0.1224,Shared,25,1.35,0.18,2025-06,14,Paid Search
638,2025-11-30 14:51:00 UTC,Tablet,USA,45-54,Male,A6560,Text,Automotive,Fitness Lovers,0.086110147,0.0318,Ignored,51,0.24,1.14,2025-11,14,Paid Search
146,2025-10-23 14:46:00 UTC,Desktop,Germany,45-54,Female,A8094,Text,Fashion,Travel Lovers,0.01843373117,0.0195,Commented,53,0.49,0.07,2025-10,14,Paid Search
847,2025-03-23 14:45:00 UTC,Desktop,Canada,25-34,Male,A3398,Text,Health,Young Adults,0.0284014573,0.129,Shared,51,0.13,2.82,2025-03,14,Paid Search
223,2025-02-12 14:52:00 UTC,Tablet,India,55+,Male,A6540,Text,Travel,Travel Lovers,0.062155525,0.0571,Liked,50,0.17,2.09,2025-02,14,Paid Search
719,2025-05-10 14:24:00 UTC,Tablet,Canada,45-54,Female,A3373,Text,Fashion,Young Adults,0.1404928264,0.0926,Liked,41,1,1.3,2025-05,14,Paid Search
406,2025-07-28 14:09:00 UTC,Desktop,Germany,18-24,Female,A6358,Text,Electronics,Family Oriented,0.1216716862,0.0902,Ignored,42,0.4,2.74,2025-07,14,Paid Search
430,2025-10-06 14:00:00 UTC,Tablet,UK,35-44,Female,A3932,Text,Travel,Fitness Lovers,0.037825131,0.1142,Ignored,50,0.14,3.09,2025-10,14,Paid Search
199,2025-01-13 14:11:00 UTC,Desktop,Canada,25-34,Male,A9242,Text,Electronics,Tech Enthusiasts,0.0597999727,0.1374,Liked,28,0.8,1.03,2025-01,14,Paid Search
598,2025-03-26 14:34:00 UTC,Desktop,Germany,35-44,Female,A8591,Text,Health,Family Oriented,0.034287881,0.0169,Liked,54,1.21,0.05,2025-03,14,Paid Search
897,2025-03-02 14:17:00 UTC,Desktop,USA,25-34,Male,A1514,Video,Health,Fitness Lovers,0.1239948641,0.0332,Liked,55,1.2,0.34,2025-03,14,Paid Social
672,2025-06-15 14:02:00 UTC,Desktop,USA,25-34,Female,A3426,Video,Health,Young Adults,0.09445624,0.0769,Ignored,46,0.23,3.16,2025-06,14,Paid Social
551,2025-08-19 14:07:00 UTC,Tablet,UK,35-44,Female,A6310,Video,Health,Fitness Lovers,0.04114147,0.0607,Commented,39,0.45,0.55,2025-08,14,Paid Social
927,2025-12-25 14:59:00 UTC,Desktop,Germany,18-24,Female,A6765,Video,Health,Fitness Lovers,0.095452603,0.0444,Commented,60,0.5,0.85,2025-12,14,Paid Social
658,2025-07-21 14:15:00 UTC,Mobile,UK,35-44,Male,A5198,Video,Travel,Family Oriented,0.035264236,0.0325,Commented,13,0.64,0.18,2025-07,14,Paid Social
240,2025-04-07 14:11:00 UTC,Tablet,USA,25-34,Male,A3814,Video,Travel,Fitness Lovers,0.048743962,0.0246,Ignored,17,0.36,0.33,2025-04,14,Paid Social
653,2025-05-30 14:31:00 UTC,Mobile,UK,25-34,Female,A2699,Video,Fashion,Family Oriented,0.1090906465,0.0867,Liked,52,1.13,0.84,2025-05,14,Paid Social
942,2025-07-28 14:45:00 UTC,Desktop,India,45-54,Male,A2372,Video,Travel,Family Oriented,0.07997559,0.0128,Shared,49,1.33,0.08,2025-07,14,Paid Social
205,2025-09-17 14:46:00 UTC,Tablet,Canada,35-44,Female,A9847,Video,Health,Family Oriented,0.096023787,0.1452,Liked,35,1.36,1.03,2025-09,14,Paid Social
178,2025-09-21 14:44:00 UTC,Mobile,USA,55+,Female,A4852,Video,Health,Travel Lovers,0.076590573,0.0957,Commented,11,1.18,0.62,2025-09,14,Paid Social
121,2025-01-05 15:34:00 UTC,Desktop,Canada,18-24,Female,A7813,Image,Electronics,Family Oriented,0.068366047,0.0168,Commented,56,0.96,0.12,2025-01,15,Programmatic Display
962,2025-03-07 15:48:00 UTC,Mobile,India,18-24,Female,A6288,Image,Electronics,Young Adults,0.02038037364,0.0341,Liked,19,1.12,0.06,2025-03,15,Programmatic Display
616,2025-03-08 15:58:00 UTC,Desktop,Germany,45-54,Male,A7990,Image,Health,Fitness Lovers,0.1449224582,0.0131,Shared,59,1.27,0.15,2025-03,15,Programmatic Display
648,2025-08-12 15:43:00 UTC,Desktop,Canada,18-24,Male,A5408,Image,Health,Travel Lovers,0.072524702,0.1361,Liked,15,1.14,0.87,2025-08,15,Programmatic Display
184,2025-06-09 15:10:00 UTC,Tablet,USA,35-44,Female,A5566,Image,Automotive,Young Adults,0.032111354,0.1077,Ignored,24,1.23,0.28,2025-06,15,Programmatic Display
454,2025-01-15 15:02:00 UTC,Tablet,USA,25-34,Female,A7218,Image,Electronics,Travel Lovers,0.02864736791,0.093,Liked,49,0.61,0.44,2025-01,15,Programmatic Display
491,2025-06-28 15:10:00 UTC,Mobile,Germany,55+,Female,A3303,Image,Automotive,Tech Enthusiasts,0.099373505,0.1033,Ignored,25,0.18,5.7,2025-06,15,Programmatic Display
244,2025-05-12 15:21:00 UTC,Desktop,UK,45-54,Female,A7590,Image,Travel,Travel Lovers,0.091579643,0.0594,Ignored,27,1.13,0.48,2025-05,15,Programmatic Display
287,2025-04-07 15:13:00 UTC,Desktop,UK,18-24,Female,A7104,Image,Travel,Family Oriented,0.02896265313,0.1124,Commented,46,0.27,1.21,2025-04,15,Programmatic Display
204,2025-04-09 15:33:00 UTC,Tablet,Canada,25-34,Male,A4830,Image,Health,Travel Lovers,0.1469683013,0.0357,Ignored,13,0.96,0.55,2025-04,15,Programmatic Display
305,2025-11-27 15:52:00 UTC,Desktop,Canada,35-44,Female,A5427,Image,Travel,Family Oriented,0.091697083,0.0103,Commented,18,0.74,0.13,2025-11,15,Programmatic Display
803,2025-11-03 15:37:00 UTC,Mobile,UK,18-24,Male,A1560,Image,Travel,Tech Enthusiasts,0.037494828,0.0527,Ignored,19,0.45,0.44,2025-11,15,Programmatic Display
438,2025-07-29 15:05:00 UTC,Desktop,UK,35-44,Female,A6422,Text,Fashion,Travel Lovers,0.072675631,0.0603,Commented,38,1.1,0.4,2025-07,15,Paid Search
524,2025-08-23 15:00:00 UTC,Mobile,India,25-34,Male,A8693,Text,Fashion,Young Adults,0.02576331645,0.0174,Ignored,29,0.16,0.28,2025-08,15,Paid Search
989,2025-01-09 15:27:00 UTC,Tablet,India,18-24,Female,A7213,Text,Automotive,Tech Enthusiasts,0.065197979,0.1387,Shared,21,0.41,2.21,2025-01,15,Paid Search
640,2025-05-30 15:04:00 UTC,Tablet,USA,25-34,Male,A7309,Text,Electronics,Young Adults,0.042101567,0.108,Commented,55,0.55,0.83,2025-05,15,Paid Search
200,2025-06-13 15:12:00 UTC,Mobile,India,45-54,Male,A3707,Text,Travel,Tech Enthusiasts,0.054218303,0.0279,Shared,21,0.2,0.76,2025-06,15,Paid Search
540,2025-07-18 15:11:00 UTC,Tablet,Canada,35-44,Female,A2366,Text,Travel,Family Oriented,0.1173178424,0.1303,Ignored,59,0.2,7.64,2025-07,15,Paid Search
826,2025-08-08 15:28:00 UTC,Mobile,Canada,25-34,Male,A8010,Text,Fashion,Fitness Lovers,0.081383212,0.1118,Shared,56,0.33,2.76,2025-08,15,Paid Search
375,2025-05-15 15:46:00 UTC,Desktop,India,35-44,Male,A9618,Text,Electronics,Tech Enthusiasts,0.051129952,0.0875,Ignored,34,1.26,0.36,2025-05,15,Paid Search
903,2025-03-06 15:31:00 UTC,Tablet,Canada,35-44,Male,A1441,Text,Electronics,Fitness Lovers,0.0185862862,0.1204,Commented,59,1.05,0.21,2025-03,15,Paid Search
711,2025-12-23 15:43:00 UTC,Desktop,Canada,18-24,Male,A1479,Text,Electronics,Tech Enthusiasts,0.060067513,0.0768,Ignored,18,1.16,0.4,2025-12,15,Paid Search
875,2025-05-31 15:52:00 UTC,Tablet,USA,45-54,Female,A3326,Text,Travel,Tech Enthusiasts,0.1069823234,0.0854,Shared,47,0.96,0.95,2025-05,15,Paid Search
495,2025-12-16 15:04:00 UTC,Tablet,Germany,18-24,Female,A9491,Text,Automotive,Family Oriented,0.114158486,0.1076,Commented,59,0.38,3.23,2025-12,15,Paid Search
867,2025-11-05 15:05:00 UTC,Desktop,USA,25-34,Female,A2015,Text,Fashion,Travel Lovers,0.082414162,0.0256,Liked,11,0.75,0.28,2025-11,15,Paid Search
267,2025-04-26 15:49:00 UTC,Desktop,Germany,18-24,Male,A7710,Video,Fashion,Young Adults,0.1079988543,0.0803,Liked,51,0.18,4.82,2025-04,15,Paid Social
467,2025-12-13 15:20:00 UTC,Desktop,Canada,45-54,Female,A5668,Video,Automotive,Fitness Lovers,0.022219685,0.0306,Shared,45,0.97,0.07,2025-12,15,Paid Social
420,2025-12-26 15:23:00 UTC,Mobile,Canada,45-54,Male,A7875,Video,Travel,Tech Enthusiasts,0.134776381,0.0247,Ignored,38,0.86,0.39,2025-12,15,Paid Social
853,2025-05-09 15:31:00 UTC,Tablet,UK,18-24,Male,A4190,Video,Travel,Travel Lovers,0.083661567,0.0637,Ignored,42,1.45,0.37,2025-05,15,Paid Social
756,2025-10-13 15:22:00 UTC,Tablet,India,45-54,Male,A3796,Video,Health,Tech Enthusiasts,0.05518320322,0.0324,Shared,39,0.2,0.89,2025-10,15,Paid Social
230,2025-08-03 15:19:00 UTC,Mobile,Germany,35-44,Female,A4162,Video,Health,Tech Enthusiasts,0.027648616,0.0553,Commented,38,1.31,0.12,2025-08,15,Paid Social
427,2025-07-05 15:15:00 UTC,Desktop,USA,55+,Female,A3419,Video,Electronics,Young Adults,0.078509901,0.0106,Commented,50,0.65,0.13,2025-07,15,Paid Social
766,2025-03-17 15:00:00 UTC,Mobile,Germany,35-44,Male,A9221,Video,Travel,Travel Lovers,0.140904922,0.1235,Ignored,40,0.34,5.12,2025-03,15,Paid Social
948,2025-05-24 15:26:00 UTC,Mobile,India,55+,Female,A9107,Video,Electronics,Travel Lovers,0.1240258589,0.1191,Commented,27,0.13,11.36,2025-05,15,Paid Social
794,2025-07-04 15:40:00 UTC,Tablet,UK,45-54,Male,A8977,Video,Travel,Young Adults,0.05066819769,0.1199,Liked,55,0.45,1.35,2025-07,15,Paid Social
627,2025-06-23 15:16:00 UTC,Tablet,Canada,25-34,Male,A8684,Video,Travel,Tech Enthusiasts,0.1312968383,0.1287,Liked,15,1.36,1.24,2025-06,15,Paid Social
524,2025-05-11 15:40:00 UTC,Tablet,UK,25-34,Female,A7079,Video,Travel,Travel Lovers,0.01170685128,0.0977,Liked,47,1.35,0.08,2025-05,15,Paid Social
926,2025-10-01 15:19:00 UTC,Desktop,USA,18-24,Male,A8595,Video,Travel,Young Adults,0.06022268,0.1039,Shared,49,1.09,0.57,2025-10,15,Paid Social
634,2025-03-31 15:02:00 UTC,Mobile,UK,18-24,Female,A7630,Video,Travel,Family Oriented,0.1160731955,0.0891,Ignored,59,0.99,1.04,2025-03,15,Paid Social
783,2025-06-03 15:04:00 UTC,Tablet,Canada,35-44,Male,A2178,Video,Travel,Family Oriented,0.088912903,0.0557,Ignored,39,0.34,1.46,2025-06,15,Paid Social
863,2025-10-19 16:17:00 UTC,Tablet,USA,55+,Male,A9273,Image,Electronics,Fitness Lovers,0.1479725949,0.0834,Ignored,33,1,1.23,2025-10,16,Programmatic Display
228,2025-08-03 16:23:00 UTC,Mobile,Canada,18-24,Male,A4099,Image,Electronics,Fitness Lovers,0.073457744,0.0425,Shared,40,0.93,0.34,2025-08,16,Programmatic Display
330,2025-12-20 16:16:00 UTC,Desktop,Germany,45-54,Female,A1685,Image,Fashion,Young Adults,0.1235778296,0.0694,Liked,37,1.07,0.8,2025-12,16,Programmatic Display
735,2025-08-20 16:24:00 UTC,Desktop,Germany,18-24,Male,A3444,Image,Fashion,Fitness Lovers,0.1490457192,0.1397,Shared,36,0.37,5.63,2025-08,16,Programmatic Display
745,2025-09-06 16:13:00 UTC,Mobile,Canada,35-44,Female,A4543,Image,Automotive,Family Oriented,0.1395510928,0.1424,Commented,50,0.6,3.31,2025-09,16,Programmatic Display
892,2025-09-25 16:40:00 UTC,Mobile,USA,35-44,Female,A9313,Image,Electronics,Tech Enthusiasts,0.097612274,0.0125,Liked,50,1.46,0.08,2025-09,16,Programmatic Display
715,2025-04-22 16:28:00 UTC,Mobile,Canada,25-34,Male,A5442,Image,Travel,Family Oriented,0.090357931,0.0504,Liked,51,0.12,3.8,2025-04,16,Programmatic Display
829,2025-10-17 16:56:00 UTC,Desktop,Canada,25-34,Male,A3768,Image,Electronics,Young Adults,0.02224189123,0.0155,Ignored,15,1.08,0.03,2025-10,16,Programmatic Display
912,2025-01-16 16:29:00 UTC,Tablet,Canada,35-44,Male,A5562,Image,Health,Fitness Lovers,0.1364841779,0.1259,Commented,17,0.89,1.93,2025-01,16,Programmatic Display
835,2025-08-09 16:30:00 UTC,Mobile,India,55+,Male,A3647,Image,Electronics,Tech Enthusiasts,0.1245513182,0.1495,Ignored,47,0.27,6.9,2025-08,16,Programmatic Display
444,2025-04-21 16:34:00 UTC,Tablet,USA,55+,Female,A8274,Text,Fashion,Fitness Lovers,0.027766676,0.0709,Liked,24,0.89,0.22,2025-04,16,Paid Search
927,2025-06-23 16:01:00 UTC,Tablet,UK,35-44,Female,A5194,Text,Automotive,Family Oriented,0.094830248,0.1145,Shared,29,0.48,2.26,2025-06,16,Paid Search
751,2025-06-26 16:44:00 UTC,Mobile,India,35-44,Female,A1074,Text,Electronics,Fitness Lovers,0.073648568,0.0757,Liked,18,0.92,0.61,2025-06,16,Paid Search
253,2025-02-12 16:02:00 UTC,Desktop,Canada,18-24,Male,A1982,Text,Fashion,Young Adults,0.1146632695,0.1215,Shared,21,0.96,1.45,2025-02,16,Paid Search
647,2025-11-13 16:48:00 UTC,Mobile,UK,25-34,Male,A6608,Text,Fashion,Family Oriented,0.138669275,0.0451,Commented,51,0.79,0.79,2025-11,16,Paid Search
709,2025-07-12 16:23:00 UTC,Desktop,Germany,35-44,Female,A2517,Text,Health,Fitness Lovers,0.1292085271,0.1468,Liked,54,0.59,3.21,2025-07,16,Paid Search
973,2025-03-14 16:05:00 UTC,Tablet,Germany,45-54,Male,A7073,Text,Automotive,Young Adults,0.045167206,0.0825,Ignored,60,1.01,0.37,2025-03,16,Paid Search
151,2025-05-26 16:39:00 UTC,Desktop,Canada,45-54,Male,A9247,Text,Automotive,Family Oriented,0.079011571,0.0709,Ignored,12,0.86,0.65,2025-05,16,Paid Search
335,2025-02-18 16:02:00 UTC,Tablet,UK,35-44,Male,A6726,Text,Electronics,Family Oriented,0.085679212,0.1405,Commented,35,0.5,2.41,2025-02,16,Paid Search
569,2025-10-16 16:14:00 UTC,Tablet,India,45-54,Male,A1359,Text,Automotive,Travel Lovers,0.1208729274,0.1107,Ignored,39,1.04,1.29,2025-10,16,Paid Search
769,2025-12-19 16:58:00 UTC,Desktop,Germany,25-34,Male,A9458,Video,Automotive,Young Adults,0.06108221857,0.0195,Liked,60,0.41,0.29,2025-12,16,Paid Social
792,2025-01-13 16:48:00 UTC,Tablet,UK,25-34,Male,A9874,Video,Electronics,Young Adults,0.043317657,0.0671,Ignored,45,0.18,1.61,2025-01,16,Paid Social
660,2025-04-15 16:12:00 UTC,Desktop,USA,45-54,Male,A3237,Video,Fashion,Family Oriented,0.051971049,0.0308,Shared,43,0.13,1.23,2025-04,16,Paid Social
645,2025-02-03 16:16:00 UTC,Mobile,Germany,35-44,Female,A8339,Video,Automotive,Travel Lovers,0.1316714318,0.119,Liked,44,1.24,1.26,2025-02,16,Paid Social
248,2025-03-04 16:51:00 UTC,Tablet,India,18-24,Female,A6453,Video,Fashion,Travel Lovers,0.011596936,0.0814,Shared,45,1.01,0.09,2025-03,16,Paid Social
963,2025-09-09 16:38:00 UTC,Mobile,India,45-54,Female,A2131,Video,Fashion,Young Adults,0.1047472685,0.0416,Liked,31,1.16,0.38,2025-09,16,Paid Social
199,2025-09-29 16:35:00 UTC,Mobile,Germany,55+,Male,A7371,Video,Automotive,Travel Lovers,0.1468900423,0.0999,Commented,53,0.66,2.22,2025-09,16,Paid Social
269,2025-06-08 16:27:00 UTC,Mobile,Germany,35-44,Female,A6945,Video,Automotive,Family Oriented,0.142632382,0.0314,Ignored,55,1.01,0.44,2025-06,16,Paid Social
765,2025-12-30 16:29:00 UTC,Desktop,Germany,25-34,Male,A8458,Video,Health,Fitness Lovers,0.1323911447,0.1386,Liked,21,0.74,2.48,2025-12,16,Paid Social
405,2025-03-10 16:42:00 UTC,Desktop,UK,35-44,Male,A7692,Video,Automotive,Fitness Lovers,0.1146338052,0.1339,Liked,38,0.6,2.56,2025-03,16,Paid Social
288,2025-05-17 16:02:00 UTC,Tablet,Germany,35-44,Female,A4258,Video,Fashion,Young Adults,0.04041379206,0.0713,Commented,49,0.44,0.65,2025-05,16,Paid Social
598,2025-03-13 16:33:00 UTC,Mobile,UK,35-44,Male,A5936,Video,Electronics,Family Oriented,0.038789056,0.0952,Commented,39,0.82,0.45,2025-03,16,Paid Social
280,2025-04-15 16:51:00 UTC,Tablet,India,18-24,Female,A6656,Video,Fashion,Young Adults,0.1232202774,0.0109,Shared,35,0.46,0.29,2025-04,16,Paid Social
871,2025-11-29 16:03:00 UTC,Desktop,Canada,25-34,Female,A2269,Video,Electronics,Travel Lovers,0.1210523357,0.1213,Commented,46,1.02,1.44,2025-11,16,Paid Social
518,2025-12-23 16:14:00 UTC,Mobile,UK,18-24,Male,A1810,Video,Electronics,Travel Lovers,0.1065193108,0.0557,Commented,49,0.31,1.91,2025-12,16,Paid Social
988,2025-12-29 16:36:00 UTC,Mobile,India,25-34,Female,A2781,Video,Travel,Fitness Lovers,0.1200517269,0.08,Commented,54,1.13,0.85,2025-12,16,Paid Social
558,2025-06-26 17:20:00 UTC,Desktop,India,18-24,Male,A7994,Image,Electronics,Tech Enthusiasts,0.01448955083,0.1302,Liked,25,0.22,0.86,2025-06,17,Programmatic Display
745,2025-10-21 17:55:00 UTC,Tablet,India,35-44,Male,A9044,Image,Travel,Travel Lovers,0.01911061392,0.0503,Ignored,39,0.94,0.1,2025-10,17,Programmatic Display
562,2025-11-14 17:55:00 UTC,Desktop,Canada,18-24,Female,A7093,Image,Travel,Travel Lovers,0.1143187334,0.0302,Shared,31,0.63,0.55,2025-11,17,Programmatic Display
850,2025-10-27 17:03:00 UTC,Desktop,USA,25-34,Male,A8327,Image,Fashion,Travel Lovers,0.027144548,0.1047,Ignored,33,0.6,0.47,2025-10,17,Programmatic Display
575,2025-09-03 17:04:00 UTC,Mobile,USA,55+,Male,A1313,Image,Health,Travel Lovers,0.039771204,0.0584,Commented,27,1.04,0.22,2025-09,17,Programmatic Display
273,2025-05-25 17:39:00 UTC,Desktop,India,25-34,Male,A7911,Image,Travel,Fitness Lovers,0.02427230068,0.0768,Shared,14,0.32,0.58,2025-05,17,Programmatic Display
116,2025-06-19 17:06:00 UTC,Mobile,Germany,25-34,Female,A3204,Image,Health,Fitness Lovers,0.01455961392,0.0386,Liked,16,0.34,0.17,2025-06,17,Programmatic Display
518,2025-09-25 17:04:00 UTC,Desktop,Germany,55+,Male,A1321,Image,Fashion,Young Adults,0.074278738,0.1367,Shared,38,0.33,3.08,2025-09,17,Programmatic Display
844,2025-01-12 17:12:00 UTC,Mobile,USA,18-24,Female,A5603,Image,Fashion,Family Oriented,0.1086985573,0.1347,Shared,40,1.35,1.08,2025-01,17,Programmatic Display
652,2025-08-28 17:04:00 UTC,Tablet,UK,18-24,Male,A6035,Image,Health,Young Adults,0.03348213539,0.0827,Commented,38,0.59,0.47,2025-08,17,Programmatic Display
868,2025-05-15 17:21:00 UTC,Desktop,Canada,25-34,Female,A8510,Image,Health,Family Oriented,0.037913235,0.0747,Ignored,47,0.61,0.46,2025-05,17,Programmatic Display
780,2025-07-10 17:17:00 UTC,Tablet,India,45-54,Female,A5978,Image,Automotive,Tech Enthusiasts,0.05363218639,0.1486,Liked,13,1.4,0.57,2025-07,17,Programmatic Display
372,2025-10-12 17:36:00 UTC,Tablet,USA,18-24,Female,A4583,Image,Travel,Family Oriented,0.016535763,0.0873,Liked,53,1.23,0.12,2025-10,17,Programmatic Display
645,2025-04-28 17:10:00 UTC,Tablet,Germany,35-44,Male,A8082,Image,Automotive,Travel Lovers,0.01559235775,0.0457,Commented,16,1.04,0.07,2025-04,17,Programmatic Display
335,2025-12-10 17:47:00 UTC,Mobile,India,35-44,Male,A8032,Text,Electronics,Tech Enthusiasts,0.1285969752,0.0659,Commented,58,0.68,1.25,2025-12,17,Paid Search
523,2025-01-05 17:53:00 UTC,Mobile,Canada,35-44,Female,A4474,Text,Travel,Young Adults,0.070216272,0.0663,Shared,53,0.66,0.71,2025-01,17,Paid Search
800,2025-01-22 17:21:00 UTC,Desktop,India,55+,Female,A8642,Text,Electronics,Travel Lovers,0.01836678,0.0543,Liked,46,0.31,0.32,2025-01,17,Paid Search
547,2025-11-02 17:02:00 UTC,Mobile,USA,55+,Male,A7367,Text,Electronics,Young Adults,0.069920239,0.0761,Ignored,15,0.93,0.57,2025-11,17,Paid Search
625,2025-12-22 17:20:00 UTC,Desktop,India,45-54,Female,A3365,Text,Automotive,Fitness Lovers,0.03546264387,0.096,Shared,29,0.29,1.17,2025-12,17,Paid Search
437,2025-11-13 17:04:00 UTC,Tablet,Germany,55+,Female,A8885,Text,Health,Travel Lovers,0.02570562432,0.1245,Shared,34,1.31,0.24,2025-11,17,Paid Search
917,2025-09-04 17:54:00 UTC,Tablet,Germany,18-24,Male,A7083,Text,Fashion,Travel Lovers,0.115793998,0.1429,Shared,38,1.38,1.2,2025-09,17,Paid Search
845,2025-06-15 17:31:00 UTC,Desktop,Germany,35-44,Female,A3077,Text,Fashion,Family Oriented,0.05628101,0.1089,Ignored,37,1.29,0.48,2025-06,17,Paid Search
765,2025-11-10 17:35:00 UTC,Tablet,Germany,35-44,Female,A4367,Text,Electronics,Tech Enthusiasts,0.091051555,0.1138,Liked,10,1.09,0.95,2025-11,17,Paid Search
448,2025-08-05 17:08:00 UTC,Desktop,Germany,35-44,Female,A7778,Text,Electronics,Fitness Lovers,0.040281982,0.0688,Commented,29,1.45,0.19,2025-08,17,Paid Search
273,2025-01-28 17:24:00 UTC,Tablet,UK,45-54,Male,A9373,Text,Fashion,Family Oriented,0.1183476086,0.0887,Shared,55,0.39,2.69,2025-01,17,Paid Search
474,2025-02-19 17:03:00 UTC,Tablet,USA,55+,Female,A9408,Text,Fashion,Tech Enthusiasts,0.1054209294,0.0908,Liked,23,0.69,1.39,2025-02,17,Paid Search
845,2025-08-11 17:43:00 UTC,Tablet,India,45-54,Male,A2247,Text,Health,Family Oriented,0.1213020841,0.0867,Shared,38,0.5,2.1,2025-08,17,Paid Search
882,2025-10-01 17:13:00 UTC,Mobile,Germany,35-44,Male,A1065,Text,Fashion,Tech Enthusiasts,0.046375036,0.0533,Liked,24,0.57,0.43,2025-10,17,Paid Search
623,2025-01-14 17:42:00 UTC,Mobile,Germany,25-34,Male,A3813,Text,Travel,Family Oriented,0.09894707,0.1145,Ignored,52,0.2,5.66,2025-01,17,Paid Search
808,2025-11-21 17:55:00 UTC,Mobile,India,45-54,Male,A4369,Video,Travel,Young Adults,0.1482084192,0.025,Shared,41,1.08,0.34,2025-11,17,Paid Social
901,2025-06-18 17:55:00 UTC,Desktop,UK,35-44,Female,A2144,Video,Automotive,Young Adults,0.1305980246,0.1274,Commented,26,0.52,3.2,2025-06,17,Paid Social
441,2025-02-25 17:50:00 UTC,Mobile,Canada,55+,Male,A1391,Video,Travel,Family Oriented,0.081777041,0.1209,Ignored,29,0.37,2.67,2025-02,17,Paid Social
615,2025-09-11 17:29:00 UTC,Desktop,India,18-24,Male,A7038,Video,Electronics,Fitness Lovers,0.05267795682,0.0556,Shared,20,0.6,0.49,2025-09,17,Paid Social
400,2025-04-21 17:33:00 UTC,Mobile,USA,25-34,Female,A3005,Video,Health,Young Adults,0.117317853,0.1114,Commented,24,1.1,1.19,2025-04,17,Paid Social
625,2025-12-16 17:46:00 UTC,Mobile,USA,25-34,Female,A8655,Video,Travel,Tech Enthusiasts,0.069820002,0.1358,Ignored,49,0.54,1.76,2025-12,17,Paid Social
442,2025-01-21 17:36:00 UTC,Mobile,Canada,45-54,Male,A9839,Video,Fashion,Young Adults,0.1043159747,0.1162,Ignored,36,0.27,4.49,2025-01,17,Paid Social
